0,0.0,0.0,-0.1693121693121693,-0.042328042328042326,-0.30687830687830686,-0.1693121693121693,-0.21164021164021163,-0.23809523809523808,-0.05291005291005291,-0.2698412698412698,-0.25396825396825395,-0.48677248677248675,-0.2698412698412698,-0.7195767195767195,-0.2698412698412698,-0.873015873015873,-0.2698412698412698,-1.0,-0.1111111111111111,-0.5238095238095238,-0.08465608465608465,-0.4126984126984127,-0.1164021164021164,-0.2698412698412698,-0.13227513227513227,-0.21693121693121692,0.015873015873015872,-0.48677248677248675,0.015873015873015872,-0.2857142857142857,-0.037037037037037035,-0.17989417989417988,-0.06878306878306878,-0.1693121693121693,0.13227513227513227,-0.4126984126984127,0.10582010582010581,-0.2328042328042328,0.037037037037037035,-0.13756613756613756,-0.010582010582010581,-0.12698412698412698
0,0.0,0.0,-0.164021164021164,-0.037037037037037035,-0.30158730158730157,-0.15873015873015872,-0.20634920634920634,-0.2328042328042328,-0.047619047619047616,-0.25925925925925924,-0.24867724867724866,-0.48677248677248675,-0.25925925925925924,-0.7195767195767195,-0.26455026455026454,-0.873015873015873,-0.26455026455026454,-1.0,-0.10582010582010581,-0.5238095238095238,-0.06878306878306878,-0.4126984126984127,-0.10052910052910052,-0.2698412698412698,-0.1164021164021164,-0.21164021164021163,0.021164021164021163,-0.48677248677248675,0.031746031746031744,-0.2857142857142857,-0.021164021164021163,-0.1746031746031746,-0.047619047619047616,-0.164021164021164,0.13756613756613756,-0.41798941798941797,0.12169312169312169,-0.24338624338624337,0.06349206349206349,-0.14814814814814814,0.015873015873015872,-0.13227513227513227
0,0.0,0.0,-0.16923076923076924,-0.046153846153846156,-0.28717948717948716,-0.1641025641025641,-0.18974358974358974,-0.2205128205128205,-0.035897435897435895,-0.24615384615384617,-0.2358974358974359,-0.48205128205128206,-0.2564102564102564,-0.7128205128205128,-0.26153846153846155,-0.8666666666666667,-0.26666666666666666,-1.0,-0.09230769230769231,-0.5230769230769231,-0.046153846153846156,-0.39487179487179486,-0.07692307692307693,-0.24102564102564103,-0.09743589743589744,-0.1794871794871795,0.035897435897435895,-0.48205128205128206,0.05641025641025641,-0.2717948717948718,0.005128205128205128,-0.14871794871794872,-0.03076923076923077,-0.13333333333333333,0.15384615384615385,-0.41025641025641024,0.14871794871794872,-0.23076923076923078,0.08205128205128205,-0.1282051282051282,0.02564102564102564,-0.11282051282051282
0,0.0,0.0,-0.1650943396226415,-0.05188679245283019,-0.2830188679245283,-0.1792452830188679,-0.18867924528301888,-0.23113207547169812,-0.0330188679245283,-0.24056603773584906,-0.21226415094339623,-0.49528301886792453,-0.23113207547169812,-0.7264150943396226,-0.24056603773584906,-0.8726415094339622,-0.24056603773584906,-1.0,-0.07075471698113207,-0.5283018867924528,-0.02830188679245283,-0.4056603773584906,-0.0660377358490566,-0.25,-0.08962264150943396,-0.2028301886792453,0.05660377358490566,-0.4811320754716981,0.07075471698113207,-0.28773584905660377,0.009433962264150943,-0.17452830188679244,-0.02830188679245283,-0.17452830188679244,0.16981132075471697,-0.4056603773584906,0.16037735849056603,-0.23113207547169812,0.08018867924528301,-0.13679245283018868,0.018867924528301886,-0.12735849056603774
0,0.0,0.0,-0.1523809523809524,-0.1,-0.26666666666666666,-0.23809523809523808,-0.2714285714285714,-0.3047619047619048,-0.1619047619047619,-0.24761904761904763,-0.11428571428571428,-0.5285714285714286,-0.14285714285714285,-0.7428571428571429,-0.1619047619047619,-0.8809523809523809,-0.16666666666666666,-1.0,0.0380952380952381,-0.5190476190476191,-0.10476190476190476,-0.42857142857142855,-0.14761904761904762,-0.3,-0.12380952380952381,-0.2619047619047619,0.14761904761904762,-0.41904761904761906,-0.023809523809523808,-0.2571428571428571,-0.07142857142857142,-0.18571428571428572,-0.047619047619047616,-0.20476190476190476,0.21428571428571427,-0.2904761904761905,0.05238095238095238,-0.14761904761904762,0.023809523809523808,-0.10476190476190476,0.06190476190476191,-0.12857142857142856
0,0.0,0.0,-0.13615023474178403,-0.19718309859154928,-0.25821596244131456,-0.3568075117370892,-0.39436619718309857,-0.40375586854460094,-0.4835680751173709,-0.37089201877934275,-0.09859154929577464,-0.539906103286385,-0.18779342723004694,-0.7370892018779343,-0.2300469483568075,-0.8826291079812206,-0.25821596244131456,-1.0,-0.03755868544600939,-0.45539906103286387,-0.3755868544600939,-0.431924882629108,-0.39906103286384975,-0.3286384976525822,-0.3427230046948357,-0.3004694835680751,-0.028169014084507043,-0.3286384976525822,-0.3568075117370892,-0.27699530516431925,-0.323943661971831,-0.215962441314554,-0.2300469483568075,-0.22065727699530516,-0.04225352112676056,-0.19718309859154928,-0.30985915492957744,-0.18779342723004694,-0.29107981220657275,-0.14553990610328638,-0.2112676056338028,-0.14553990610328638
0,0.0,0.0,0.014150943396226415,-0.21226415094339623,-0.0660377358490566,-0.41509433962264153,-0.18867924528301888,-0.49528301886792453,-0.30660377358490565,-0.5,-0.05660377358490566,-0.49528301886792453,-0.1509433962264151,-0.7358490566037735,-0.19339622641509435,-0.8773584905660378,-0.22169811320754718,-1.0,-0.1320754716981132,-0.419811320754717,-0.37735849056603776,-0.5566037735849056,-0.36792452830188677,-0.47641509433962265,-0.2971698113207547,-0.419811320754717,-0.22169811320754718,-0.3160377358490566,-0.42452830188679247,-0.4386792452830189,-0.3867924528301887,-0.37264150943396224,-0.3160377358490566,-0.330188679245283,-0.3018867924528302,-0.21226415094339623,-0.4481132075471698,-0.33962264150943394,-0.41037735849056606,-0.2971698113207547,-0.35377358490566035,-0.24528301886792453
0,0.0,0.0,0.14414414414414414,-0.18018018018018017,0.16216216216216217,-0.3738738738738739,0.05855855855855856,-0.4954954954954955,-0.05855855855855856,-0.5225225225225225,0.05855855855855856,-0.45495495495495497,0.013513513513513514,-0.7297297297297297,-0.009009009009009009,-0.8828828828828829,-0.03153153153153153,-1.0,-0.0945945945945946,-0.43243243243243246,-0.0945945945945946,-0.6036036036036037,-0.05405405405405406,-0.5405405405405406,-0.02252252252252252,-0.4594594594594595,-0.19369369369369369,-0.3918918918918919,-0.15765765765765766,-0.5045045045045045,-0.11711711711711711,-0.45495495495495497,-0.0945945945945946,-0.38738738738738737,-0.2702702702702703,-0.35135135135135137,-0.2072072072072072,-0.42342342342342343,-0.17117117117117117,-0.3783783783783784,-0.16216216216216217,-0.32882882882882886
0,0.0,0.0,0.19196428571428573,-0.16517857142857142,0.25892857142857145,-0.3482142857142857,0.16964285714285715,-0.47767857142857145,0.0625,-0.5089285714285714,0.10267857142857142,-0.4642857142857143,0.07142857142857142,-0.7321428571428571,0.049107142857142856,-0.8839285714285714,0.026785714285714284,-1.0,-0.05357142857142857,-0.45982142857142855,0.022321428571428572,-0.5982142857142857,0.05357142857142857,-0.5357142857142857,0.0625,-0.45535714285714285,-0.15178571428571427,-0.42857142857142855,-0.05357142857142857,-0.5178571428571429,-0.022321428571428572,-0.45982142857142855,-0.022321428571428572,-0.39285714285714285,-0.21428571428571427,-0.38839285714285715,-0.125,-0.45535714285714285,-0.09821428571428571,-0.40625,-0.10267857142857142,-0.35714285714285715
0,0.0,0.0,0.18061674008810572,-0.16299559471365638,0.2511013215859031,-0.33480176211453744,0.17180616740088106,-0.44493392070484583,0.06167400881057269,-0.4581497797356828,0.07488986784140969,-0.4889867841409692,0.048458149779735685,-0.7400881057268722,0.02643171806167401,-0.8854625550660793,0.013215859030837005,-1.0,-0.07488986784140969,-0.4889867841409692,-0.004405286343612335,-0.5638766519823789,0.02643171806167401,-0.4933920704845815,0.030837004405286344,-0.42290748898678415,-0.16299559471365638,-0.43612334801762115,-0.08370044052863436,-0.4801762114537445,-0.048458149779735685,-0.42290748898678415,-0.04405286343612335,-0.36123348017621143,-0.2290748898678414,-0.3788546255506608,-0.15859030837004406,-0.41409691629955947,-0.1277533039647577,-0.3656387665198238,-0.12334801762114538,-0.31277533039647576
